<<<<<<< HEAD
FeatureCode,FeatureName,FeatureType,DateCode,Measurement,Units,Value,Indicator (road network traffic)
S12000030,Stirling,Council Area,2017,Ratio,Percent Of Roads,42.5,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000030,Stirling,Council Area,2017,Ratio,Driver Journeys,10.7,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000030,Stirling,Council Area,2021,Ratio,Percent Of Roads,40,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000030,Stirling,Council Area,2012,Ratio,Percent Of Roads,40.8,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000030,Stirling,Council Area,2011,Ratio,Percent Of Roads,42.3,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000030,Stirling,Council Area,2022,Count,Vehicle Kilometres,1259,The Total Million Vehicle Kilometres On Scottish Roads
S12000030,Stirling,Council Area,2018,Count,Vehicle Kilometres,1351,The Total Million Vehicle Kilometres On Scottish Roads
S12000030,Stirling,Council Area,2015,Count,Vehicle Kilometres,1263,The Total Million Vehicle Kilometres On Scottish Roads
S12000030,Stirling,Council Area,2012,Count,Vehicle Kilometres,1195,The Total Million Vehicle Kilometres On Scottish Roads
S12000030,Stirling,Council Area,2021,Ratio,Driver Journeys,11,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000030,Stirling,Council Area,2003,Ratio,Driver Journeys,8.2,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000030,Stirling,Council Area,2013,Ratio,Percent Of Roads,35.6,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000030,Stirling,Council Area,2014,Ratio,Percent Of Roads,35.6,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000030,Stirling,Council Area,2021,Count,Vehicle Kilometres,1160,The Total Million Vehicle Kilometres On Scottish Roads
S12000030,Stirling,Council Area,2009,Ratio,Driver Journeys,11.99,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000030,Stirling,Council Area,2015,Ratio,Driver Journeys,12.1,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000030,Stirling,Council Area,2009,Ratio,Percent Of Roads,44.5,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000030,Stirling,Council Area,2023,Ratio,Percent Of Roads,40,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000030,Stirling,Council Area,2015,Ratio,Percent Of Roads,44.2,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000030,Stirling,Council Area,2016,Ratio,Driver Journeys,5,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000030,Stirling,Council Area,2014,Ratio,Driver Journeys,10.9,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000030,Stirling,Council Area,2018,Ratio,Percent Of Roads,41.6,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000030,Stirling,Council Area,2013,Count,Vehicle Kilometres,1192,The Total Million Vehicle Kilometres On Scottish Roads
S12000030,Stirling,Council Area,2023,Count,Vehicle Kilometres,1281,The Total Million Vehicle Kilometres On Scottish Roads
S12000030,Stirling,Council Area,2014,Count,Vehicle Kilometres,1236,The Total Million Vehicle Kilometres On Scottish Roads
S12000030,Stirling,Council Area,2007,Count,Vehicle Kilometres,1261,The Total Million Vehicle Kilometres On Scottish Roads
S12000030,Stirling,Council Area,2008,Ratio,Percent Of Roads,44.7,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000030,Stirling,Council Area,2016,Count,Vehicle Kilometres,1329,The Total Million Vehicle Kilometres On Scottish Roads
S12000030,Stirling,Council Area,2022,Ratio,Percent Of Roads,40,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000030,Stirling,Council Area,2017,Count,Vehicle Kilometres,1341,The Total Million Vehicle Kilometres On Scottish Roads
S12000030,Stirling,Council Area,2023,Ratio,Driver Journeys,13,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000030,Stirling,Council Area,2011,Count,Vehicle Kilometres,1210,The Total Million Vehicle Kilometres On Scottish Roads
S12000030,Stirling,Council Area,2020,Ratio,Percent Of Roads,41.8,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000030,Stirling,Council Area,2019,Count,Vehicle Kilometres,1350,The Total Million Vehicle Kilometres On Scottish Roads
S12000030,Stirling,Council Area,2016,Ratio,Percent Of Roads,43.8,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000030,Stirling,Council Area,2019,Ratio,Driver Journeys,15,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000030,Stirling,Council Area,2009,Count,Vehicle Kilometres,1234,The Total Million Vehicle Kilometres On Scottish Roads
S12000030,Stirling,Council Area,2020,Count,Vehicle Kilometres,1020,The Total Million Vehicle Kilometres On Scottish Roads
S12000030,Stirling,Council Area,2010,Count,Vehicle Kilometres,1227,The Total Million Vehicle Kilometres On Scottish Roads
S12000030,Stirling,Council Area,2012,Ratio,Driver Journeys,7.7,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000033,Aberdeen City,Council Area,2015,Count,Vehicle Kilometres,1308,The Total Million Vehicle Kilometres On Scottish Roads
S12000033,Aberdeen City,Council Area,2014,Ratio,Percent Of Roads,27,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000033,Aberdeen City,Council Area,2012,Ratio,Driver Journeys,11.6,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000033,Aberdeen City,Council Area,2012,Count,Vehicle Kilometres,1270,The Total Million Vehicle Kilometres On Scottish Roads
S12000033,Aberdeen City,Council Area,2010,Count,Vehicle Kilometres,1273,The Total Million Vehicle Kilometres On Scottish Roads
S12000033,Aberdeen City,Council Area,2016,Count,Vehicle Kilometres,1345,The Total Million Vehicle Kilometres On Scottish Roads
S12000033,Aberdeen City,Council Area,2005,Ratio,Driver Journeys,19.2,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000033,Aberdeen City,Council Area,2021,Ratio,Percent Of Roads,28,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000033,Aberdeen City,Council Area,2016,Ratio,Percent Of Roads,28.2,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000033,Aberdeen City,Council Area,2013,Count,Vehicle Kilometres,1268,The Total Million Vehicle Kilometres On Scottish Roads
S12000033,Aberdeen City,Council Area,2015,Ratio,Percent Of Roads,26,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000033,Aberdeen City,Council Area,2018,Count,Vehicle Kilometres,1351,The Total Million Vehicle Kilometres On Scottish Roads
S12000033,Aberdeen City,Council Area,2020,Count,Vehicle Kilometres,1254,The Total Million Vehicle Kilometres On Scottish Roads
S12000033,Aberdeen City,Council Area,2009,Ratio,Driver Journeys,18.15,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000033,Aberdeen City,Council Area,2006,Ratio,Percent Of Roads,39,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000033,Aberdeen City,Council Area,2018,Ratio,Driver Journeys,20,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000033,Aberdeen City,Council Area,2013,Ratio,Percent Of Roads,27,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000033,Aberdeen City,Council Area,2014,Count,Vehicle Kilometres,1299,The Total Million Vehicle Kilometres On Scottish Roads
S12000033,Aberdeen City,Council Area,2013,Ratio,Driver Journeys,18.5,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000033,Aberdeen City,Council Area,2023,Ratio,Driver Journeys,13,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000033,Aberdeen City,Council Area,2007,Ratio,Driver Journeys,23.1,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000033,Aberdeen City,Council Area,2009,Ratio,Percent Of Roads,31.2,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000033,Aberdeen City,Council Area,2008,Count,Vehicle Kilometres,1342,The Total Million Vehicle Kilometres On Scottish Roads
S12000033,Aberdeen City,Council Area,2017,Ratio,Driver Journeys,19.4,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000033,Aberdeen City,Council Area,2023,Count,Vehicle Kilometres,1529,The Total Million Vehicle Kilometres On Scottish Roads
S12000033,Aberdeen City,Council Area,2023,Ratio,Percent Of Roads,27,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000033,Aberdeen City,Council Area,2007,Ratio,Percent Of Roads,22,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000033,Aberdeen City,Council Area,2017,Ratio,Percent Of Roads,30.3,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000033,Aberdeen City,Council Area,2019,Count,Vehicle Kilometres,1586,The Total Million Vehicle Kilometres On Scottish Roads
S12000033,Aberdeen City,Council Area,2020,Ratio,Percent Of Roads,28.4,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000033,Aberdeen City,Council Area,2015,Ratio,Driver Journeys,16.4,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000033,Aberdeen City,Council Area,2008,Ratio,Percent Of Roads,24.6,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000033,Aberdeen City,Council Area,2019,Ratio,Driver Journeys,17,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000033,Aberdeen City,Council Area,2019,Ratio,Percent Of Roads,30,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000033,Aberdeen City,Council Area,2022,Count,Vehicle Kilometres,1474,The Total Million Vehicle Kilometres On Scottish Roads
S12000033,Aberdeen City,Council Area,2017,Count,Vehicle Kilometres,1344,The Total Million Vehicle Kilometres On Scottish Roads
S12000033,Aberdeen City,Council Area,2022,Ratio,Driver Journeys,11,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000033,Aberdeen City,Council Area,2021,Ratio,Driver Journeys,11,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000033,Aberdeen City,Council Area,2006,Count,Vehicle Kilometres,1390,The Total Million Vehicle Kilometres On Scottish Roads
S12000033,Aberdeen City,Council Area,2014,Ratio,Driver Journeys,19.2,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000033,Aberdeen City,Council Area,2018,Ratio,Percent Of Roads,30.2,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000033,Aberdeen City,Council Area,2011,Count,Vehicle Kilometres,1261,The Total Million Vehicle Kilometres On Scottish Roads
S12000033,Aberdeen City,Council Area,2009,Count,Vehicle Kilometres,1293,The Total Million Vehicle Kilometres On Scottish Roads
S12000033,Aberdeen City,Council Area,2007,Count,Vehicle Kilometres,1354,The Total Million Vehicle Kilometres On Scottish Roads
S12000033,Aberdeen City,Council Area,2011,Ratio,Percent Of Roads,32.4,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000033,Aberdeen City,Council Area,2016,Ratio,Driver Journeys,19.6,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000033,Aberdeen City,Council Area,2012,Ratio,Percent Of Roads,30.5,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000033,Aberdeen City,Council Area,2003,Ratio,Driver Journeys,18.3,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000033,Aberdeen City,Council Area,2022,Ratio,Percent Of Roads,26,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000033,Aberdeen City,Council Area,2021,Count,Vehicle Kilometres,1382,The Total Million Vehicle Kilometres On Scottish Roads
S12000034,Aberdeenshire,Council Area,2011,Count,Vehicle Kilometres,2694,The Total Million Vehicle Kilometres On Scottish Roads
S12000034,Aberdeenshire,Council Area,2018,Ratio,Percent Of Roads,27.1,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000034,Aberdeenshire,Council Area,2008,Count,Vehicle Kilometres,2723,The Total Million Vehicle Kilometres On Scottish Roads
S12000034,Aberdeenshire,Council Area,2009,Ratio,Driver Journeys,11.5,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000034,Aberdeenshire,Council Area,2009,Ratio,Percent Of Roads,25.9,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000034,Aberdeenshire,Council Area,2022,Ratio,Driver Journeys,6,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000034,Aberdeenshire,Council Area,2021,Ratio,Driver Journeys,7,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000034,Aberdeenshire,Council Area,2021,Count,Vehicle Kilometres,2888,The Total Million Vehicle Kilometres On Scottish Roads
S12000034,Aberdeenshire,Council Area,2009,Count,Vehicle Kilometres,2679,The Total Million Vehicle Kilometres On Scottish Roads
S12000034,Aberdeenshire,Council Area,2007,Count,Vehicle Kilometres,2743,The Total Million Vehicle Kilometres On Scottish Roads
S12000034,Aberdeenshire,Council Area,2022,Ratio,Percent Of Roads,23,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000034,Aberdeenshire,Council Area,2022,Count,Vehicle Kilometres,3095,The Total Million Vehicle Kilometres On Scottish Roads
S12000034,Aberdeenshire,Council Area,2007,Ratio,Percent Of Roads,27,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000034,Aberdeenshire,Council Area,2007,Ratio,Driver Journeys,12.7,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000034,Aberdeenshire,Council Area,2019,Ratio,Driver Journeys,10,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000034,Aberdeenshire,Council Area,2019,Count,Vehicle Kilometres,3262,The Total Million Vehicle Kilometres On Scottish Roads
S12000034,Aberdeenshire,Council Area,2010,Count,Vehicle Kilometres,2719,The Total Million Vehicle Kilometres On Scottish Roads
S12000034,Aberdeenshire,Council Area,2018,Count,Vehicle Kilometres,3127,The Total Million Vehicle Kilometres On Scottish Roads
S12000034,Aberdeenshire,Council Area,2011,Ratio,Percent Of Roads,24.7,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000034,Aberdeenshire,Council Area,2019,Ratio,Percent Of Roads,26.3,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000034,Aberdeenshire,Council Area,2023,Ratio,Driver Journeys,7,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000034,Aberdeenshire,Council Area,2020,Ratio,Percent Of Roads,24.7,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000034,Aberdeenshire,Council Area,2021,Ratio,Percent Of Roads,23,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000034,Aberdeenshire,Council Area,2005,Ratio,Driver Journeys,10.7,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000034,Aberdeenshire,Council Area,2020,Count,Vehicle Kilometres,2562,The Total Million Vehicle Kilometres On Scottish Roads
S12000034,Aberdeenshire,Council Area,2013,Ratio,Driver Journeys,12.8,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000034,Aberdeenshire,Council Area,2013,Count,Vehicle Kilometres,2771,The Total Million Vehicle Kilometres On Scottish Roads
S12000034,Aberdeenshire,Council Area,2015,Ratio,Driver Journeys,13.7,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000034,Aberdeenshire,Council Area,2018,Ratio,Driver Journeys,14,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000034,Aberdeenshire,Council Area,2012,Count,Vehicle Kilometres,2741,The Total Million Vehicle Kilometres On Scottish Roads
S12000034,Aberdeenshire,Council Area,2017,Count,Vehicle Kilometres,3257,The Total Million Vehicle Kilometres On Scottish Roads
S12000034,Aberdeenshire,Council Area,2008,Ratio,Percent Of Roads,22.7,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000034,Aberdeenshire,Council Area,2013,Ratio,Percent Of Roads,26.3,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000034,Aberdeenshire,Council Area,2016,Count,Vehicle Kilometres,3078,The Total Million Vehicle Kilometres On Scottish Roads
S12000034,Aberdeenshire,Council Area,2015,Count,Vehicle Kilometres,2954,The Total Million Vehicle Kilometres On Scottish Roads
S12000034,Aberdeenshire,Council Area,2016,Ratio,Percent Of Roads,24.9,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000034,Aberdeenshire,Council Area,2015,Ratio,Percent Of Roads,24.9,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000034,Aberdeenshire,Council Area,2012,Ratio,Driver Journeys,12.9,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000034,Aberdeenshire,Council Area,2016,Ratio,Driver Journeys,15.8,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000034,Aberdeenshire,Council Area,2012,Ratio,Percent Of Roads,24.3,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000034,Aberdeenshire,Council Area,2017,Ratio,Driver Journeys,14.6,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000034,Aberdeenshire,Council Area,2014,Ratio,Driver Journeys,17.2,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000034,Aberdeenshire,Council Area,2014,Ratio,Percent Of Roads,26.3,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000034,Aberdeenshire,Council Area,2023,Ratio,Percent Of Roads,22,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000034,Aberdeenshire,Council Area,2017,Ratio,Percent Of Roads,26.2,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000034,Aberdeenshire,Council Area,2006,Count,Vehicle Kilometres,2742,The Total Million Vehicle Kilometres On Scottish Roads
S12000034,Aberdeenshire,Council Area,2006,Ratio,Percent Of Roads,39,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000034,Aberdeenshire,Council Area,2003,Ratio,Driver Journeys,8.4,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000034,Aberdeenshire,Council Area,2014,Count,Vehicle Kilometres,2898,The Total Million Vehicle Kilometres On Scottish Roads
S12000034,Aberdeenshire,Council Area,2023,Count,Vehicle Kilometres,3178,The Total Million Vehicle Kilometres On Scottish Roads
S12000035,Argyll and Bute,Council Area,2005,Ratio,Driver Journeys,5.4,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000035,Argyll and Bute,Council Area,2017,Ratio,Percent Of Roads,55.5,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000035,Argyll and Bute,Council Area,2012,Ratio,Percent Of Roads,57.6,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000035,Argyll and Bute,Council Area,2016,Count,Vehicle Kilometres,963,The Total Million Vehicle Kilometres On Scottish Roads
S12000035,Argyll and Bute,Council Area,2003,Ratio,Driver Journeys,3.6,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000035,Argyll and Bute,Council Area,2020,Count,Vehicle Kilometres,737,The Total Million Vehicle Kilometres On Scottish Roads
S12000035,Argyll and Bute,Council Area,2010,Count,Vehicle Kilometres,882,The Total Million Vehicle Kilometres On Scottish Roads
S12000035,Argyll and Bute,Council Area,2016,Ratio,Driver Journeys,2.5,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000035,Argyll and Bute,Council Area,2012,Ratio,Driver Journeys,3.7,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000035,Argyll and Bute,Council Area,2017,Ratio,Driver Journeys,5.1,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000035,Argyll and Bute,Council Area,2017,Count,Vehicle Kilometres,996,The Total Million Vehicle Kilometres On Scottish Roads
S12000035,Argyll and Bute,Council Area,2019,Ratio,Driver Journeys,6,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000035,Argyll and Bute,Council Area,2019,Ratio,Percent Of Roads,54.2,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000035,Argyll and Bute,Council Area,2012,Count,Vehicle Kilometres,872,The Total Million Vehicle Kilometres On Scottish Roads
S12000035,Argyll and Bute,Council Area,2019,Count,Vehicle Kilometres,985,The Total Million Vehicle Kilometres On Scottish Roads
S12000035,Argyll and Bute,Council Area,2006,Count,Vehicle Kilometres,903,The Total Million Vehicle Kilometres On Scottish Roads
S12000035,Argyll and Bute,Council Area,2014,Ratio,Percent Of Roads,57.6,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000035,Argyll and Bute,Council Area,2007,Ratio,Driver Journeys,7.6,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000035,Argyll and Bute,Council Area,2022,Ratio,Driver Journeys,7,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000035,Argyll and Bute,Council Area,2013,Count,Vehicle Kilometres,882,The Total Million Vehicle Kilometres On Scottish Roads
S12000035,Argyll and Bute,Council Area,2014,Count,Vehicle Kilometres,908,The Total Million Vehicle Kilometres On Scottish Roads
S12000035,Argyll and Bute,Council Area,2021,Ratio,Driver Journeys,7,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000035,Argyll and Bute,Council Area,2009,Ratio,Driver Journeys,3.73,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000035,Argyll and Bute,Council Area,2007,Count,Vehicle Kilometres,902,The Total Million Vehicle Kilometres On Scottish Roads
S12000035,Argyll and Bute,Council Area,2014,Ratio,Driver Journeys,17.5,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000035,Argyll and Bute,Council Area,2022,Count,Vehicle Kilometres,945,The Total Million Vehicle Kilometres On Scottish Roads
S12000035,Argyll and Bute,Council Area,2009,Ratio,Percent Of Roads,55.3,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000035,Argyll and Bute,Council Area,2009,Count,Vehicle Kilometres,893,The Total Million Vehicle Kilometres On Scottish Roads
S12000035,Argyll and Bute,Council Area,2022,Ratio,Percent Of Roads,50,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000035,Argyll and Bute,Council Area,2015,Count,Vehicle Kilometres,931,The Total Million Vehicle Kilometres On Scottish Roads
S12000035,Argyll and Bute,Council Area,2020,Ratio,Percent Of Roads,52.5,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000035,Argyll and Bute,Council Area,2007,Ratio,Percent Of Roads,57,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000035,Argyll and Bute,Council Area,2013,Ratio,Driver Journeys,2.5,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000035,Argyll and Bute,Council Area,2016,Ratio,Percent Of Roads,55.3,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000035,Argyll and Bute,Council Area,2015,Ratio,Percent Of Roads,54.4,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000035,Argyll and Bute,Council Area,2015,Ratio,Driver Journeys,5.6,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000035,Argyll and Bute,Council Area,2023,Ratio,Driver Journeys,10,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000035,Argyll and Bute,Council Area,2013,Ratio,Percent Of Roads,57.6,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000035,Argyll and Bute,Council Area,2023,Count,Vehicle Kilometres,959,The Total Million Vehicle Kilometres On Scottish Roads
S12000035,Argyll and Bute,Council Area,2021,Ratio,Percent Of Roads,51,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000035,Argyll and Bute,Council Area,2021,Count,Vehicle Kilometres,865,The Total Million Vehicle Kilometres On Scottish Roads
S12000035,Argyll and Bute,Council Area,2011,Ratio,Percent Of Roads,58.8,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000035,Argyll and Bute,Council Area,2011,Count,Vehicle Kilometres,878,The Total Million Vehicle Kilometres On Scottish Roads
S12000035,Argyll and Bute,Council Area,2018,Ratio,Driver Journeys,4,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000035,Argyll and Bute,Council Area,2023,Ratio,Percent Of Roads,49,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000035,Argyll and Bute,Council Area,2018,Ratio,Percent Of Roads,54.5,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000035,Argyll and Bute,Council Area,2008,Count,Vehicle Kilometres,896,The Total Million Vehicle Kilometres On Scottish Roads
S12000035,Argyll and Bute,Council Area,2008,Ratio,Percent Of Roads,52.2,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000035,Argyll and Bute,Council Area,2018,Count,Vehicle Kilometres,983,The Total Million Vehicle Kilometres On Scottish Roads
S12000035,Argyll and Bute,Council Area,2006,Ratio,Percent Of Roads,56,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000036,City of Edinburgh,Council Area,2012,Ratio,Driver Journeys,18.3,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000036,City of Edinburgh,Council Area,2022,Ratio,Driver Journeys,17,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000036,City of Edinburgh,Council Area,2017,Count,Vehicle Kilometres,3014,The Total Million Vehicle Kilometres On Scottish Roads
S12000036,City of Edinburgh,Council Area,2016,Ratio,Percent Of Roads,34.6,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000036,City of Edinburgh,Council Area,2007,Ratio,Percent Of Roads,39,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000036,City of Edinburgh,Council Area,2013,Ratio,Driver Journeys,15,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000036,City of Edinburgh,Council Area,2006,Count,Vehicle Kilometres,2964,The Total Million Vehicle Kilometres On Scottish Roads
S12000036,City of Edinburgh,Council Area,2023,Ratio,Driver Journeys,19,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000036,City of Edinburgh,Council Area,2021,Count,Vehicle Kilometres,2757,The Total Million Vehicle Kilometres On Scottish Roads
S12000036,City of Edinburgh,Council Area,2009,Count,Vehicle Kilometres,2953,The Total Million Vehicle Kilometres On Scottish Roads
S12000036,City of Edinburgh,Council Area,2022,Ratio,Percent Of Roads,36,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000036,City of Edinburgh,Council Area,2017,Ratio,Driver Journeys,16.9,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000036,City of Edinburgh,Council Area,2006,Ratio,Percent Of Roads,49,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000036,City of Edinburgh,Council Area,2018,Ratio,Driver Journeys,19,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000036,City of Edinburgh,Council Area,2016,Count,Vehicle Kilometres,3026,The Total Million Vehicle Kilometres On Scottish Roads
S12000036,City of Edinburgh,Council Area,2011,Ratio,Percent Of Roads,32.5,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000036,City of Edinburgh,Council Area,2016,Ratio,Driver Journeys,16.1,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
S12000036,City of Edinburgh,Council Area,2020,Ratio,Percent Of Roads,37.3,The Percentage Of Roads Needing Repairs (Red And Amber Classification) In Scotland
S12000036,City of Edinburgh,Council Area,2020,Count,Vehicle Kilometres,2468,The Total Million Vehicle Kilometres On Scottish Roads
